observation_id,ground_truth_val
1002979399,11313
1002792316,36234
1002792317,46987
1002715704,29937
1002716212,52375
1002716240,14813
1002717137,15784
1002792318,53922
1002792321,8338
1002792322,53738
1002792323,55280
1002792324,25346
1002792325,30851
1002792326,13589
1002792327,10934
1002792328,45885
1002928782,12229
1002979400,13651
1002792330,55923
1002723083,33633
1002726408,41854
1002726418,8689
1002734319,20293
1002734320,20264
1002734325,20654
1002734454,22787
1002734559,24695
1002734793,39618
1002735942,26100
1002735949,26100
1002736345,21431
1002792272,23425
1002792273,56212
1002792274,37187
1002792276,46898
1002792277,13589
1002984521,44431
1002792280,9705
1002792281,10790
1002792283,14224
1002979402,31711
1002792284,426
1002792285,46259
1002792287,26529
1002792288,425
1002792289,55280
1002792290,42478
1002792291,21041
1002792297,22542
1002747778,52843
1002748804,23889
1002958951,55280
1002958952,41256
1002958954,44377
1002958955,44962
1002958959,8338
1002919968,55679
1002958960,48674
1002919841,18754
1002919842,51096
1002919988,56377
1002919843,42545
1002919989,22122
1002919844,45010
1002919846,36646
1002919991,41494
1002960323,39725
1002919848,20264
1002919850,10475
1002919851,46673
1002919992,46221
1002773370,33820
1002773335,23469
1002780989,29101
1002774228,57070
1002774290,15989
1002774291,49920
1002775427,28465
1002775453,39322
1002783171,21886
1002785509,43045
1002794334,23889
1002799206,41257
1002805097,26342
1002810387,16683
1002810427,9088
1002810436,47726
1002810459,8729
1002810554,41035
1002810516,10102
1002810580,16626
1002810594,50899
1002810633,16649
1002810653,53433
1002810689,495
1002811630,11863
1002811772,23661
1002811847,41518
1002811911,23545
1002828109,10618
1002832289,37187
1002828110,10790
1002827334,50869
1002828112,21041
1002827335,40359
1002827338,2221
1002827807,2778
1002828113,13589
1002827339,31711
1002827340,46860
1002827342,31653
1002827344,30583
1002827345,44431
1002827346,10645
1002827347,14224
1002827348,22552
1002827349,53922
1002827353,31711
1002830135,11991
1002834577,4810
1002842687,17414
1002834578,48766
1002834579,42490
1002836757,41854
1002836767,7040
1002850421,46223
1002850422,13160
1002850430,11494
1002874980,9833
1002851642,25742
1002853406,2758
1002874954,25346
1002854086,19861
1002853409,7921
1002857051,11705
1002956869,1627
1002929300,43299
1002956870,47186
1002853411,2778
1002874955,41494
1002956871,425
1002853412,50910
1002857052,27393
1002853413,30967
1002853414,46889
1002853415,34657
1002956873,55963
1002956874,43271
1002853371,42589
1002857053,56045
1002853373,8710
1002956828,18621
1002956831,43323
1002853376,46898
1002853377,21518
1002853378,22532
1002853379,42490
1002853380,23947
1002853382,2217
1002956832,28648
1002931238,22339
1002853387,15443
1002956834,46659
1002956835,23690
1002853391,26529
1002956837,30583
1002854094,46008
1002931239,56212
1002853393,8454
1002853394,417
1002853397,42478
1002857027,39609
1002956839,1627
1002854095,23095
1002956841,49545
1002956842,32770
1002864789,10894
1002864790,10894
1002864798,54765
1002931215,43337
1002956822,31880
1002930563,19566
1002956823,4580
1002956826,36934
1002956816,13581
1002887260,48674
1002931248,46659
1002887203,27028
1002956849,38371
1002956851,7031
1002887206,11330
1002931208,43337
1002931245,13589
1002956846,38371
1002887195,19861
1002887198,14315
1002887199,19861
1002968938,42545
1002890253,46075
1002890255,29777
1002890260,43299
1002896697,56212
1002956853,25346
1002931214,43323
1002956854,50140
1002890265,14347
1002934195,21469
1002956817,14207
1002956855,56212
1002956856,12229
1002896654,43323
1002925808,44431
1002956858,42490
1002956859,13589
1002925809,31711
1002925810,46898
1002925811,18662
1002894038,10790
1002931220,45885
1002925812,53421
1002956861,25346
1002936182,7157
1002956863,5488
1002931252,12229
1002896676,22542
1002931241,26919
1002931247,125
1002936183,13589
1002896661,7031
1002931230,21041
1002896668,55280
1002936189,15989
1002897100,42575
1002936181,21041
1002928769,6708
1002919969,22981
1002918809,57072
1002918812,42206
1002959565,56614
1002916687,53384
1002924655,10840
1002956819,33454
1002956009,12229
1002929266,45885
1002956026,28648
1002929296,43323
1002929198,4809
1002929210,18359
1002936184,22542
1002929223,10568
1002932105,25346
1002929240,12376
1002947443,25346
1002940176,22532
1002940177,38371
1002956848,25346
1002943986,47965
1002943987,11831
1002950662,4193
1002952431,55220
1002952432,52373
1002953841,14224
1002956820,11330
1002953356,22542
1002953358,27052
1002953370,2750
1002954214,42213
1002954209,44944
1002953367,42585
1002953368,15471
1002953844,7045
1002953846,45885
1002954821,26546
1002957421,44439
1002955725,44377
1002959557,23889
1002969720,45885
1002969722,12229
1002962348,53922
1002962349,22122
1002962350,53909
1002962351,47275
1002962352,42490
1002962353,43299
1002962354,38371
1002962355,42213
1002992258,8338
1002993118,10954
1002965082,48766
1002977092,7956
1002965083,42490
1002977093,10475
1002965084,12376
1002977094,20264
1002977095,13589
1002968944,14955
1002965089,22532
1002977096,46221
1002969717,21360
1002965092,19921
1002968942,42013
1002977049,24695
1002977058,7249
1002975734,42266
1002981429,21816
1002979426,13731
1002979427,14224
1002979428,13581
1002981431,373
1002980337,19
1002980338,19
1002979431,12229
1002981432,21041
1002979432,373
1002983412,33859
1002979871,5720
1002980943,21022
1002979898,52220
1002979900,41482
1002979902,5698
1002980945,33232
1002981423,29465
1002981424,57294
1002980947,43822
1002980327,51096
1002980333,47282
1002980334,9899
1002980335,35592
1002980336,3919
1002983413,49424
1002983057,52220
1002983058,5707
1002983060,5698
1002983063,30651
1002983954,44377
1002983955,5976
1002983401,52843
1002983402,18817
1002983403,5698
1002984515,30797
1002986093,14315
1002986530,7394
1002986535,7394
1002986536,55222
1002986547,5149
1002986548,44436
1002988928,44377
1002988888,46659
1002988889,29764
1002986551,40968
1002986553,44962
1002988895,29764
1002986554,55280
1002987017,44436
1002987018,19861
1002987753,5698
1002987008,54765
1002988899,32770
1002988887,44377
1002987007,55280
1002988902,28482
1002987009,44436
1002988904,55298
1002987010,38371
1002988905,31691
1002988906,29444
1002990178,46868
1002990180,27068
1002990961,29899
1002990183,55222
1002998701,26978
1002992251,49565
1002993715,37555
1002992253,31489
1002998688,29465
1002992263,14394
1002992264,8423
1002992266,55262
1002992268,9456
1002992269,9456
1002992271,14347
1002992272,19521
1002992274,1137
1002994224,3615
1002994225,44329
1002998056,3845
1002996209,4534
1002997485,22122
1002997486,9074
1002997489,5283
1002998059,42274
1002998696,15177
1003001298,7031
1003002061,6710
1003002906,21022
1003002970,10431
1003002989,4147
1003003723,19804
1003014780,45464
1003016582,17564
1003019178,22954
1003026035,53068
1003039585,35938
1003039671,50931
1003039702,21441
1003039713,2745
1003039740,19921
1003039824,17029
1003039863,42213
1003039907,11313
1003039913,41481
1003039921,19921
1003039924,3845
1003040088,23661
1003045981,41854
1003056822,51456
1003062918,26639
1003066904,409
1003067083,40359
1003073178,42490
1003073190,2223
1003086599,31777
1003096892,34600
1003120742,4147
1003139032,18662
1003148809,26329
1003149166,49335
1003149397,22943
1003149400,13572
1003149460,22943
1003151273,23425
1003151294,39725
1003152752,21016
1003152757,55262
1003152784,495
1003152790,21016
1003153347,49460
1003153350,13731
1003153373,55262
1003155587,29773
1003157618,56247
1003157626,8939
1003157628,56247
1003157644,8689
1003157647,8689
1003157649,8689
1003157661,55262
1003162380,21022
1003162503,18817
1003162549,29530
1003165765,8729
1003166859,50463
1003166860,18817
1003168939,10618
1003168943,15268
1003171468,44457
1003171707,5550
1003174153,50977
1003174154,42493
1003183773,5767
1003183802,45010
1003183816,1786
1003183835,30429
1003183907,53752
1003183917,55679
1003183919,26204
1003183927,22787
1003183935,21341
1003183938,23770
1003183939,55409
1003183942,4587
1003183943,33909
1003183945,22845
1003183946,20237
1003183950,46221
1003183957,4875
1003183958,28772
1003183960,31677
1003183965,17791
1003183968,28482
1003183978,56202
1003183981,14144
1003183982,36023
1003183992,36023
1003184000,27701
1003184010,19846
1003184011,25543
1003184019,34571
1003184034,56976
1003184037,32743
1003184046,21868
1003184052,21394
1003184059,12385
1003184060,12385
1003184075,4732
1003184076,4732
1003184078,4732
1003184079,4732
1003184081,4732
1003184085,41867
1003184091,125
1003184093,4192
1003184094,4193
1003184095,4193
1003184096,4193
1003184103,52848
1003184116,923
1003184131,9153
1003184132,22845
1003184134,25813
1003184145,55923
1003184150,22154
1003184168,54370
1003184191,42490
1003184214,15784
1003184240,14144
1003184264,2620
1003184286,3919
1003184311,4732
1003184343,15995
1003184352,15920
1003184382,6754
1003184385,45689
1003184398,4486
1003184399,4487
1003189561,56529
1003189564,48988
1003189568,21868
1003189570,55262
1003189577,22943
1003189588,46008
1003189592,55397
1003189593,18754
1003189595,358
1003189598,21022
1003190614,12229
1003190974,44377
1003190986,13057
1003193603,27701
1003193609,53752
1003193880,4935
1003193905,30583
1003193934,15989
1003194023,55298
1003194038,33633
1003194041,12229
1003194127,23894
1003194129,6878
1003196332,27525
1003204922,35987
1003204952,51950
1003208530,17791
1003208532,44904
1003208569,29530
1003208581,21477
1003208600,5083
1003208642,13815
1003208645,13733
1003208665,20214
1003208670,5463
1003208672,19804
1003208682,31489
1003208687,33633
1003208712,15989
1003208732,22787
1003208788,3615
1003208798,55262
1003208856,19775
1003208864,5087
1003208867,27028
1003208883,13731
1003208954,41854
1003213174,26329
1003223779,42490
1003223821,44190
1003223875,42490
1003223979,42490
1003224177,26704
1003224179,9308
1003224216,25110
1003224223,35538
1003224224,2151
1003224225,55298
1003224227,43045
1003224258,2122
1003224279,35538
1003224283,30619
1003224380,27028
1003224486,15231
1003224533,37078
1003224608,4117
1003225396,42490
1003228115,4486
1003228133,35538
1003228134,1137
1003228135,48461
1003228137,1137
1003229229,2018
1003229349,22154
1003229376,21477
1003229392,9905
1003229399,43318
1003228763,15231
1003228779,41380
1003228811,21160
1003228825,25779
1003228828,21868
1003228832,55107
1003228836,55107
1003228850,21816
1003228851,31429
1003229969,13819
1003229505,47236
1003229506,16617
1003229508,25781
1003229515,41034
1003229521,34828
1003229526,47201
1003229528,29712
1003229538,44962
1003229539,11924
1003229562,25346
1003229563,25781
1003229569,21816
1003229581,41494
1003229598,31489
1003229601,25781
1003229612,4878
1003229616,3055
1003229617,57427
1003229623,29233
1003229626,55262
1003229659,56247
1003229661,56247
1003229668,55107
1003229671,55090
1003229675,56123
1003229677,55262
1003229684,21160
1003229689,2221
1003229728,31677
1003229736,9304
1003229740,21868
1003229749,20237
1003229757,4875
1003229760,9886
1003229774,44377
1003229776,35460
1003229784,43318
1003229786,19614
1003229805,41378
1003235133,35460
1003235158,975
1003235183,9153
1003235190,25814
1003235193,38222
1003235194,11485
1003235211,18817
1003235215,22943
1003235262,29473
1003235291,36779
1003235298,53396
1003235307,15995
1003235308,26497
1003235311,358
1003236873,56247
1003236886,25775
1003236889,25346
1003236893,4878
1003238750,27028
1003238793,31489
1003238812,14955
1003238826,10588
1003238832,53857
1003238846,43042
1003238850,14816
1003238853,28788
1003238855,28788
1003238856,28788
1003238859,28788
1003238860,28788
1003238960,10443
1003239122,7690
1003239124,37095
1003239204,8939
1003239212,26100
1003239213,26497
1003243148,23889
1003246273,4875
1003246282,5083
1003246285,9905
1003246287,56247
1003246288,46659
1003246290,21022
1003246299,40235
1003246301,25346
1003246312,56247
1003246327,22787
1003246893,20196
1003251407,25346
1003251422,45010
1003251513,46013
1003251551,51552
1003251658,33633
1003252010,46663
1003252529,9388
1003255410,25775
1003255441,2765
1003255456,36349
1003255498,7545
1003255549,26329
1003255573,55937
1003255590,5270
1003255601,7443
1003255617,13651
1003255624,22990
1003255632,48461
1003255640,13731
1003255647,1130
1003257134,9905
1003257140,22943
1003257157,7690
1003257178,13887
1003257179,13731
1003257184,44636
1003257189,15353
1003257194,25775
1003257207,37623
1003257210,22943
1003257218,28565
1003257221,26497
1003257222,22943
1003257227,25106
1003257228,39728
1003257233,22943
1003257235,44431
1003257239,25775
1003257245,46659
1003257246,22943
1003257248,47357
1003257251,51120
1003257255,21022
1003257267,34828
1003257270,27570
1003257274,40340
1003257280,47846
1003257285,45010
1003257289,40986
1003257296,4875
1003257313,39725
1003257322,32521
1003257324,32521
1003257328,5550
1003257329,155
1003257332,29764
1003257333,1955
1003259320,21868
1003259322,10443
1003263341,55900
1003263344,36931
1003263356,7690
1003263358,36952
1003263402,57072
1003263428,41494
1003263492,56247
1003263495,29077
1003263553,51634
1003263554,56123
1003265848,2620
1003265870,25110
1003266197,9251
1003266459,1378
1003268939,14482
1003272322,8939
1003285105,13731
1003285135,42274
1003285825,29473
1003285844,42717
1003285845,46008
1003286348,43045
1003286748,54343
1003286749,26983
1003286938,37289
1003293261,28565
1003295008,18754
1003301910,30352
1003301923,36646
1003301925,43352
1003301927,25346
1003301928,29473
1003301930,15268
1003301931,47720
1003301937,56247
1003301940,22845
1003301942,22845
1003301943,38535
1003306729,3668
1003309457,20196
1003310739,26497
1003322478,18754
1003322561,56478
1003325811,10840
1003325813,4486
1003325817,49410
1003325818,21160
1003325948,9153
1003326013,3256
1003326105,43337
1003327491,29764
1003327500,46884
1003327504,38222
1003327508,56123
1003327521,2475
1003327525,2475
1003327573,11037
1003327605,25775
1003327617,3290
1003327625,43300
1003328436,8551
1003328500,44988
1003328540,37187
1003328549,56529
1003330348,20196
1003330362,30619
1003330436,26329
1003330594,26329
1003332011,3059
1003333638,12782
1003333640,42717
1003333645,19804
1003335692,21290
1003335713,22409
1003336342,15757
1003337679,35543
1003339853,35840
1003341636,53021
1003342373,35840
1003347508,7166
1003347515,11924
1003348917,15181
1003350155,37569
1003354879,44636
1003354880,29485
1003354883,13731
1003354884,6754
1003357996,44036
1003365184,43045
1003365193,3006
1003367471,53857
1003369706,29766
1003370152,35543
1003371954,45934
1003381391,43323
1003381416,47778
1003381427,5090
1003381444,55134
1003381487,53454
1003381521,53454
1003381538,53454
1003381710,23692
1003385271,26497
1003385324,29676
1003388869,37262
1003393434,43355
1003393447,56123
1003393454,37555
1003393460,3845
1003396913,37005
1003396939,40986
1003396968,40986
1003396983,37005
1003397951,18817
1003397968,11039
1003397984,44068
1003398011,43045
1003398016,10934
1003398020,57366
1003398022,11924
1003398032,34910
1003398035,36931
1003398054,27541
1003398060,48026
1003398062,54765
1003398066,56478
1003398068,31919
1003398070,21160
1003398072,12800
1003398091,43352
1003398105,30350
1003398107,1137
1003398110,56377
1003400236,3290
1003401680,29666
1003402435,9905
1003402471,36349
1003402506,25346
1003402547,32508
1003402553,8939
1003404051,11804
1003407426,34856
1003407514,34001
1003407772,44636
1003409509,28198
1003409521,10427
1003415904,3253
1003416085,3295
1003417734,34910
1003448576,1982
1003453043,13271
1003455508,31919
1003455662,27570
1003457596,31919
1003457598,43323
1003459020,8689
1003459032,10934
1003461714,3290
1003461813,29667
1003463742,29787
1003463775,13620
1003464341,15231
1003467252,3290
1003472933,13711
1003472941,45820
1003472946,45969
1003472949,44532
1003472954,29482
1003472963,44636
1003472967,9846
1003472970,33859
1003472989,28772
1003473000,17763
1003473001,43042
1003473008,44068
1003475971,56123
1003475972,20196
1003476153,44636
1003477726,1692
1003477748,22699
1003477814,11037
1003479273,49178
1003479446,44716
1003479457,23894
1003479460,14660
1003479465,23690
1003479483,38716
1003479486,25346
1003479499,9388
1003479505,9388
1003479515,22990
1003479521,44636
1003479766,48874
1003480510,36779
1003480521,55923
1003480523,29485
1003480532,10934
1003481856,29479
1003481857,9407
1003482050,11313
1003483537,43271
1003485179,44636
1003485183,3290
1003485204,31711
1003485335,49460
1003486371,37289
1003486385,2620
1003486387,43042
1003486392,9905
1003486399,44436
1003486405,56377
1003486407,15268
1003486411,23661
1003486419,55058
1003486432,22943
1003487762,6754
1003489677,11313
1003489705,9458
1003490740,55280
1003490746,29666
1003490800,35162
1003490830,3290
1003490900,15268
1003492210,21431
1003493443,3290
1003493453,46659
1003493457,9886
1003493466,29485
1003493475,23690
1003493476,11313
1003493480,11313
1003493492,1982
1003493497,44532
1003493504,3290
1003493507,8836
1003493523,4875
1003493658,56503
1003494252,39301
1003494312,26978
1003494354,26978
1003494800,25965
1003495265,46898
1003495291,7693
1003497820,412
1003499109,11644
1003499149,9407
1003499154,4360
1003499228,37105
1003501494,45810
1003502244,3004
1003504182,35544
1003504200,47778
1003505562,42717
1003505581,21188
1003506471,42717
1003506485,5488
1003507423,36899
1003507458,36899
1003507637,3004
1003507642,3845
1003507732,35855
1003508682,5083
1003511566,28568
1003512374,26978
1003512668,44988
1003512853,21341
1003512887,4193
1003512978,15920
1003513095,6972
1003513938,37092
1003513976,42705
1003514518,40626
1003515229,28568
1003518344,31919
1003518541,26529
1003520009,56212
1003521490,55298
1003522008,36947
1003522010,54417
1003522036,4584
1003522051,35162
1003522059,26497
1003522109,56288
1003522118,37102
1003522129,37102
1003522662,3004
1003522671,37102
1003523003,3290
1003523368,3290
1003524997,37092
1003525005,37092
1003525019,36940
1003525027,42127
1003525035,37102
1003525060,48991
1003525064,36940
1003525074,36947
1003525078,48991
1003525098,3004
1003525107,5083
1003526126,28345
1003526689,43355
1003526726,53384
1003526920,16626
1003526942,5263
1003527328,6853
1003527948,53922
1003528242,25775
1003529085,36109
1003529168,27328
1003530826,43045
1003532515,28568
1003536900,52515
1003540914,3290
1003540961,41378
1003543945,12086
1003544001,1982
1003544025,29485
1003544032,21816
1003544033,2147
1003544034,4192
1003544039,3290
1003544044,44636
1003550525,3004
1003551519,3004
1003552383,23317
1003552569,37092
1003554182,3004
1003555680,11313
1003555879,4193
1003555975,43318
1003557171,35855
1003557802,43045
1003558984,31919
1003559004,52843
1003559623,54417
1003559632,54417
1003559634,51634
1003559640,17237
1003559648,52515
1003559650,7166
1003559661,7624
1003559681,6708
1003559759,42613
1003559817,26735
1003559830,23448
1003559862,35170
1003560130,56976
1003560224,13610
1003560498,42490
1003560505,29479
1003560512,47275
1003560515,1692
1003560516,495
1003560517,22990
1003561067,56123
1003561285,53021
1003561287,55659
1003561300,29479
1003561315,8338
1003561326,23894
1003561336,55280
1003561339,44532
1003561623,3004
1003562755,13731
1003562757,7443
1003562805,22122
1003562851,425
1003562872,425
1003562910,373
1003565631,30634
1003565649,33232
1003565960,3290
1003565976,29479
1003565984,9407
1003565985,29666
1003566000,1982
1003566005,23894
1003568252,36947
1003568393,28568
1003571220,53070
1003571236,9905
1003571238,41494
1003571243,44532
1003571272,37084
1003571347,42478
1003573653,7443
1003573664,44532
1003573667,23894
1003573674,1982
1003574236,37102
1003576943,57427
1003577434,41494
1003577616,54933
1003577858,26526
1003577903,26497
1003578163,37102
1003578594,23661
1003578653,56123
1003578687,37289
1003578844,35162
1003579109,21160
1003579313,44532
1003579319,53021
1003579322,1982
1003579323,30310
1003579332,2147
1003579335,23770
1003579338,6708
1003579343,7443
1003579344,50911
1003579345,495
1003579348,26919
1003579347,11313
1003579349,14224
1003579355,23894
1003579356,31278
1003579364,25775
1003579367,14215
1003579369,44532
1003579370,50140
1003579382,51634
1003579388,40649
1003579390,53738
1003579394,47302
1003579396,1982
1003579398,23053
1003579406,3290
1003579407,1982
1003579413,28648
1003579414,45010
1003579418,44532
1003579423,25997
1003579424,28772
1003579428,46562
1003579432,43822
1003579436,45810
1003579441,9407
1003579459,5719
1003579461,44532
1003579464,53021
1003579465,26006
1003579475,32770
1003579476,23894
1003579480,9407
1003579490,47186
1003579493,26974
1003579495,50911
1003579503,1119
1003579509,9886
1003579519,425
1003579531,22990
1003579542,55923
1003579551,26006
1003579626,3004
1003580766,37092
1003581091,56294
1003581119,55134
1003581131,55134
1003581179,23681
1003581209,37897
1003581264,44612
1003581311,33733
1003581412,30945
1003582702,41494
1003582724,25346
1003582727,45885
1003582736,56976
1003582747,1982
1003582752,44532
1003582759,15268
1003582762,30310
1003582779,42213
1003582808,53021
1003582819,53021
1003582821,6999
1003582825,1982
1003582826,56123
1003582834,15268
1003582841,4030
1003582852,31774
1003582858,9886
1003582865,14224
1003582876,23770
1003582880,25775
1003582889,26978
1003582890,25346
1003583323,3290
1003583327,4875
1003583346,23765
1003583359,44532
1003583361,29667
1003583390,49460
1003583397,52402
1003583400,49424
1003583412,6754
1003583477,10934
1003583485,49435
1003583487,1251
1003583492,6708
1003583509,25346
1003583510,42490
1003583554,373
1003583561,15920
1003583565,35162
1003583580,426
1003583584,11313
1003583589,29329
1003583594,29479
1003583597,6754
1003583610,14224
1003583876,15268
1003583880,44606
1003583883,44606
1003583888,42200
1003583898,29479
1003583905,29472
1003583909,43334
1003584792,56123
1003584814,29473
1003586436,2151
1003586465,23813
1003586468,2151
1003586474,55298
1003586476,55659
1003586480,14224
1003587814,28568
1003588501,42130
1003588774,48172
1003588938,35841
1003588990,3004
1003591060,21816
1003591992,52882
1003592001,55298
1003592007,55298
1003592019,37551
1003592033,373
1003592040,29666
1003592067,44532
1003592079,44532
1003592082,44636
1003592089,21341
1003592096,42201
1003592105,13271
1003592123,49424
1003593013,23835
1003593028,49779
1003593034,17002
1003593057,1692
1003593076,36921
1003593080,52402
1003593086,33232
1003593109,25346
1003593127,55552
1003593144,56123
1003593147,23894
1003593156,23690
1003593165,56976
1003594258,3295
1003594301,23765
1003594329,29485
1003594332,26495
1003594338,29485
1003594344,52515
1003594355,52515
1003594357,13271
1003594358,52515
1003594362,14224
1003594363,14224
1003594391,10934
1003594394,55397
1003594477,52515
1003594484,44377
1003594548,52402
1003594580,29472
1003594582,4878
1003594602,49424
1003594608,22990
1003594663,42200
1003594675,16746
1003594694,44636
1003594696,2221
1003594749,35987
1003595273,6853
1003596526,21290
1003596531,41378
1003596560,30619
1003596652,39746
1003596812,14207
1003596940,37102
1003596952,1251
1003596958,44636
1003597112,46221
1003597134,23694
1003597329,23694
1003597879,15231
1003598265,28568
1003598361,41500
1003598567,3615
1003598588,7687
1003598643,37105
1003600334,2217
1003600336,2217
1003601686,49424
1003601693,10475
1003602404,35162
1003602406,8689
1003602418,37102
1003602586,9304
1003602601,13271
1003602602,38048
1003602611,32770
1003602617,55058
1003602619,7157
1003603548,4192
1003603565,43042
1003603573,45885
1003603586,14224
1003603585,56123
1003603598,55397
1003603615,14215
1003603621,39843
1003603626,26978
1003603633,5083
1003603686,33732
1003603687,37187
1003603691,23045
1003603696,53909
1003603701,3290
1003603702,9407
1003603705,22990
1003603710,29479
1003603834,28568
1003604258,54765
1003604295,41494
1003604314,56288
1003604332,22122
1003604336,46330
1003604844,30619
1003604867,6754
1003604877,41378
1003604889,19473
1003604904,10934
1003606324,37105
1003606619,36913
1003606658,37092
1003607402,37094
1003608135,3290
1003608163,37551
1003608165,29479
1003608202,54417
1003608204,49565
1003608534,52515
1003608835,37897
1003608839,10475
1003608851,7956
1003608863,36075
1003608982,13589
1003609048,29787
1003609273,10774
1003609557,41861
1003610482,28568
1003611129,37102
1003614942,7443
1003615189,29472
1003615209,22832
1003615272,9407
1003615721,51950
1003615738,52402
1003615797,29485
1003615802,32190
1003615811,47186
1003615821,42949
1003615824,29485
1003615831,52402
1003615834,373
1003615838,39843
1003615839,43042
1003615841,29479
1003615874,44532
1003615880,22943
1003615931,14224
1003615992,56123
1003616027,38387
1003616114,55397
1003616262,56377
1003616419,1251
1003616573,14207
1003616677,28772
1003616710,10774
1003616795,37102
1003616944,6754
1003618711,3003
1003618713,37092
1003619339,36934
1003620245,21016
1003621623,31066
1003621635,52402
1003621659,373
1003621661,52402
1003621682,55397
1003621717,47201
1003621723,47400
1003621722,1982
1003621731,20532
1003621745,23894
1003621759,23053
1003621779,29479
1003621787,23813
1003621798,1251
1003621800,9304
1003621814,29472
1003621816,44436
1003623725,3845
1003623786,54736
1003623892,2151
1003623922,44036
1003623993,4030
1003624001,4030
1003624006,29666
1003624010,8587
1003624016,29666
1003624019,9407
1003624023,7921
1003624055,13731
1003624464,29482
1003624488,1119
1003624498,37551
1003624503,29485
1003624539,22122
1003624540,45885
1003624544,41494
1003624548,9304
1003624551,4810
1003624555,44532
1003624557,12086
1003624569,34985
1003624573,20532
1003625829,43042
1003625861,33859
1003625892,51493
1003625922,1982
1003626023,21188
1003626070,1982
1003626429,29479
1003626496,29479
1003626508,13731
1003626522,21188
1003627645,36947
1003628617,36532
1003631472,49435
1003631558,46884
1003632312,31278
1003632438,42717
1003632477,5488
1003632735,31674
1003632820,7394
1003632839,15745
1003632871,56327
1003633562,36934
1003634175,10774
1003634176,26497
1003634205,38222
1003634241,39843
1003637099,3027
1003637438,15268
1003637441,44532
1003637458,1982
1003637465,52402
1003637478,9407
1003637490,44532
1003637495,23894
1003637509,26006
1003637512,31066
1003637514,23894
1003637517,29482
1003637520,29482
1003637530,50910
1003637535,29479
1003637538,5083
1003637540,51634
1003637541,23894
1003637547,2151
1003637548,55280
1003637551,44041
1003642834,44377
1003642850,56383
1003642861,46563
1003643118,53857
1003643419,38488
1003644094,3004
1003644405,25965
1003644444,22485
1003644452,37551
1003644471,3295
1003646088,49565
1003654624,3295
1003654698,43042
1003654834,26978
1003654844,37102
1003654852,33859
1003655480,1982
1003655498,983
1003655503,44068
1003655508,3295
1003655517,21310
1003656570,42200
1003656665,38596
1003656683,37102
1003656686,52515
1003656691,26495
1003656700,16746
1003656701,23813
1003656711,26735
1003656717,56288
1003656719,27134
1003656742,1692
1003663527,35843
1003664259,5488
1003668127,32744
1003668463,37551
1003668959,4030
1003669026,47275
1003669373,14756
1003669945,23448
1003670101,25965
1003670172,37094
1003670182,37102
1003670834,48998
1003670935,37089
1003672083,28568
1003673428,25965
1003673497,23448
1003673498,44648
1003673507,43546
1003673509,15768
1003673510,35538
1003673512,43042
1003673513,3290
1003673514,44567
1003673515,9387
1003673516,49565
1003673520,4030
1003673536,27028
1003673544,3845
1003673556,35855
1003674097,9304
1003674648,54765
1003674650,10934
1003674660,7157
1003674962,33224
1003675297,7921
1003675407,37094
1003675629,44377
1003677492,20532
1003677840,21022
1003677863,5698
1003678254,21431
1003678836,358
1003678950,35162
1003678955,35162
1003678963,36779
1003679227,42127
1003679230,42127
1003680068,29479
1003681231,20196
1003682665,37094
1003686783,47400
1003687346,3003
1003687888,51950
1003687890,23894
1003687915,41494
1003687920,358
1003687932,52515
1003687938,22943
1003687944,37897
1003687954,7443
1003687959,11313
1003687969,17414
1003687986,55387
1003687987,14481
1003687994,27028
1003687996,47141
1003687998,13572
1003688003,55679
1003688004,8338
1003688005,38047
1003688012,41494
1003688014,52402
1003688022,8590
1003688029,52402
1003688040,14224
1003688045,48991
1003688048,29479
1003688068,373
1003688086,7002
1003688098,27028
1003688116,25513
1003688120,49565
1003688215,37092
1003689208,29869
1003691623,37092
1003691698,3668
1003691699,37105
1003691701,13271
1003691702,49460
1003691745,48991
1003692550,37094
1003692963,55387
1003692976,30030
1003692988,29153
1003699268,29773
1003700175,36940
1003700181,14224
1003700225,22943
1003700246,25965
1003700253,17132
1003700257,36779
1003700261,56378
1003700275,39989
1003700289,1692
1003700316,56378
1003700352,36779
1003700897,42949
1003700898,43042
1003700901,11313
1003700923,43042
1003700933,14224
1003700947,22485
1003700948,56070
1003701079,23045
1003701085,4030
1003701097,9304
1003701099,22990
1003701100,56070
1003701102,23770
1003701165,23053
1003701201,19
1003701202,40649
1003701749,52402
1003701841,29479
1003702572,23545
1003702623,35511
1003703880,9905
1003703888,25965
1003703895,26919
1003703907,4030
1003703908,13557
1003703917,10102
1003703925,25615
1003703927,1982
1003703932,9304
1003703944,29575
1003703946,11313
1003703947,33732
1003703948,56976
1003703955,35170
1003703958,25783
1003703960,55298
1003703969,8836
1003703985,1251
1003703990,22485
1003703992,6965
1003703993,5283
1003704003,32190
1003704008,22122
1003704010,20532
1003704013,32770
1003711680,9905
1003711689,22845
1003711730,23813
1003711738,4030
1003711747,35162
1003711758,6999
1003711763,54418
1003711768,55107
1003711796,52847
1003711800,41500
1003711801,52515
1003711802,41494
1003711811,37102
1003713853,37102
1003713879,55679
1003713906,19861
1003713912,49178
1003714060,45885
1003714063,28138
1003714239,3914
1003714251,23690
1003714254,27457
1003714255,44636
1003714260,12086
1003714262,12086
1003714367,6259
