observation_id,vraie_espece,ensemble,taille,couvert
1009471834,56247,[56247],1,True
1012501835,41009,[41009],1,True
1011041836,43139,[43139],1,True
1013451837,53117,[53117],1,True
1009511839,44431,[44431],1,True
1015231841,56212,[56212],1,True
1018381842,43299,[43285],1,False
1009531844,40717,[19846],1,False
1009511846,11947,[11947],1,True
1002811847,41518,[41518],1,True
1012391848,46962,[46962],1,True
1012381850,15912,[15912],1,True
1011971851,9152,"[9152, 9153]",2,True
1009591852,35267,[35267],1,True
1010691852,7249,[7249],1,True
1001011854,22943,"[22944, 22943]",2,True
1014701855,30619,[30619],1,True
1003481856,29479,[29479],1,True
1010841857,373,[373],1,True
1003481857,9407,[9407],1,True
1016251858,5016,[5016],1,True
1012991859,1982,[1982],1,True
1012681861,29485,"[29485, 29481]",2,True
1011971863,32521,[32521],1,True
1009531863,30941,"[30975, 30941, 30966]",3,True
1009721868,19927,[19927],1,True
1012661869,20441,[20441],1,True
1013351870,4429,[4429],1,True
1004131871,4030,"[4020, 3977]",2,False
1005741872,3668,"[3668, 3665, 13160]",3,True
1016261873,36978,[36978],1,True
1002471873,655,[655],1,True
1015911874,55918,[55918],1,True
1001591876,10102,[10102],1,True
1017461878,53507,[53507],1,True
1012991878,1982,[1982],1,True
1011971879,25742,"[25762, 25742]",2,True
1009511879,11313,[11313],1,True
1014251880,24841,"[24841, 24843]",2,True
1012461880,23415,[23415],1,True
1019681882,879,[879],1,True
1001591882,7443,[7443],1,True
1008691882,40630,[40630],1,True
1003821882,3092,[3092],1,True
1006441884,41531,[41531],1,True
1001591886,29764,[29764],1,True
1009651887,10673,[10673],1,True
1001591888,35521,[35535],1,False
1004201890,7921,"[7920, 7921]",2,True
1012991891,41254,"[41254, 41251]",2,True
1019321892,12385,[12385],1,True
1012681893,20441,[20441],1,True
1008391894,55623,[10731],1,False
1008391896,49545,"[49545, 49531]",2,True
1008761897,44436,[44436],1,True
1008711898,26342,[26342],1,True
1013351899,55642,[55701],1,False
1008691899,26919,[26919],1,True
1008691900,55679,[55658],1,False
1012991902,54417,[54417],1,True
1016251902,52999,[52999],1,True
1008761903,53070,"[53070, 53072]",2,True
1003861903,2221,[2221],1,True
1008041906,29385,"[29385, 11702]",2,True
1005741906,40649,"[40649, 40677]",2,True
1016281906,14190,"[14190, 14240]",2,True
1003301910,30352,[30352],1,True
1010201910,11058,"[3668, 13160, 11058]",3,True
1014241911,9699,"[9699, 9511]",2,True
1002811911,23545,"[23545, 42967]",2,True
1016281912,41256,[41256],1,True
1005741914,43318,[43318],1,True
1016281917,46663,"[46663, 46661]",2,True
1003821918,54736,[54736],1,True
1009511918,41254,[41254],1,True
1011381918,25346,[25346],1,True
1007981919,426,"[426, 403]",2,True
1009591920,40815,[40815],1,True
1013491920,29787,"[29787, 29782]",2,True
1013771920,28102,[28102],1,True
1017501920,21231,[21231],1,True
1009511921,42266,"[42266, 42274]",2,True
1003301923,36646,[36646],1,True
1009471923,29233,[29233],1,True
1009471924,38777,[38777],1,True
1002601925,19,[19],1,True
1012381925,23467,[23467],1,True
1016251925,27279,[27279],1,True
1011971925,22982,"[22982, 22981]",2,True
1003301927,25346,[25340],1,False
1012191928,28015,[28015],1,True
1013211929,9096,"[9096, 42185, 9088]",3,True
1016281931,49565,"[49565, 55236]",2,True
1005741931,43355,[43355],1,True
1009641932,35521,[35521],1,True
1004761932,23469,[23469],1,True
1003791933,21188,[21188],1,True
1009511935,5270,[5270],1,True
1001121935,35544,"[35554, 35544]",2,True
1012501937,13548,[13548],1,True
1003301937,56247,[56247],1,True
1007461939,27284,[27284],1,True
1005741939,41494,"[41494, 41467]",2,True
1003861940,15704,"[15704, 15708]",2,True
1003301943,38535,[38535],1,True
1005741943,40649,[40649],1,True
1016281943,51317,[51317],1,True
1010611944,15268,[15268],1,True
1016281944,27328,[27328],1,True
1011971944,8423,"[8423, 8421]",2,True
1012991945,1982,[1982],1,True
1004991946,27652,[27652],1,True
1012281947,44424,[44431],1,False
1008041948,36111,[36111],1,True
1017861949,10824,[10824],1,True
1009781949,9025,[9025],1,True
1018031950,3914,[3914],1,True
1019251952,21787,[21787],1,True
1012191954,15463,"[15463, 15461]",2,True
1003371954,45934,[45934],1,True
1010691954,18063,"[18063, 18098]",2,True
1001601954,36349,"[37181, 37187]",2,False
1003821956,36779,"[36779, 26528]",2,True
1014751958,27666,[27666],1,True
1016361960,47278,"[47275, 47268]",2,False
1003821962,55397,[55397],1,True
1009591962,48061,[48061],1,True
1019681963,40624,[40624],1,True
1016761964,56070,[56070],1,True
1002461966,4616,[4616],1,True
1017501970,22326,[22326],1,True
1014811971,56224,[56249],1,False
1010081971,43282,[43282],1,True
1002451971,25346,[46304],1,False
1008761973,14207,[14207],1,True
1005361975,21341,[21341],1,True
1004791977,52402,[52402],1,True
1012491980,37324,[37324],1,True
1011791982,20441,[20441],1,True
1008761986,426,[426],1,True
1011971986,3218,[3218],1,True
1009651988,15763,"[15763, 15762]",2,True
1003591992,52882,[52882],1,True
1003821993,55679,[55679],1,True
1004051994,30949,[30949],1,True
1001601994,38222,"[23095, 22991, 45905, 38222, 38204]",5,True
1004031995,55630,[55630],1,True
1006281997,36947,[36947],1,True
1000711998,15155,[15155],1,True
1004031999,36913,[36913],1,True
1003592001,55298,[55298],1,True
1008512005,8689,"[33572, 33524]",2,False
1009652005,15762,"[15762, 15763]",2,True
1019122006,10426,[10426],1,True
1004722006,9828,[9828],1,True
1008692007,26919,[26919],1,True
1003822009,29472,[29472],1,True
1010012010,38426,[38426],1,True
1003252010,46663,"[46663, 46661]",2,True
1012502010,28772,"[28772, 28770, 28788]",3,True
1016242010,55918,[55918],1,True
1003522010,54417,"[54417, 54402]",2,True
1003822011,17414,"[17414, 17419]",2,True
1003332011,3059,[np.int64(9941)],1,False
1011972017,42691,[42613],1,False
1017872017,49424,"[49424, 49489]",2,True
1017242017,54703,[54703],1,True
1004902019,495,"[498, 495]",2,True
1004522020,2154,[np.int64(2104)],1,False
1010312020,44982,[44982],1,True
1013652021,12229,[12229],1,True
1002602021,29603,[29603],1,True
1013172021,42155,[42155],1,True
1003732024,22845,"[22845, 22843]",2,True
1004032027,409,[409],1,True
1008762028,426,[426],1,True
1003792029,9407,"[9407, 9409]",2,True
1016532029,55266,[55266],1,True
1014412030,19473,[19473],1,True
1003722030,52515,"[52510, 52515, 52509]",3,True
1010082033,13731,[13731],1,True
1008712035,29695,[29695],1,True
1002602036,5272,[5272],1,True
1013602037,499,[499],1,True
1003722038,29479,[29479],1,True
1002602039,5636,"[5636, 18076, 18092, 18062]",4,True
1016642039,44591,[44591],1,True
1008762040,25346,"[25344, 25346]",2,True
1011972041,21016,"[21016, 21024]",2,True
1011972042,41854,[41854],1,True
1019322042,46757,[47658],1,False
1013682044,981,[981],1,True
1011372044,13524,[13524],1,True
1003792046,1678,[1678],1,True
1008762047,55397,[55397],1,True
1002602047,6320,[6320],1,True
1003482050,11313,[11313],1,True
1019322050,42627,[42627],1,True
1011972052,27666,[27666],1,True
1001602053,43042,[43042],1,True
1002462054,55679,[55679],1,True
1010312054,25615,[25615],1,True
1001602055,47201,[46135],1,False
1013132056,10934,"[10934, 10926, 10931]",3,True
1009982057,46884,"[46917, 46884]",2,True
1003522059,26497,[26497],1,True
1019682059,47666,[47666],1,True
1012132061,54736,"[54744, 54765]",2,False
1003002061,6710,[6710],1,True
1003862062,56070,"[56070, 56106]",2,True
1004202062,13621,[13621],1,True
1003872064,56378,[56378],1,True
1014952064,9404,[9404],1,True
1006442064,37102,[37102],1,True
1002462065,26978,[26978],1,True
1003592067,44532,"[34635, 51643]",2,False
1003862067,1982,"[1982, 8594]",2,True
1002472068,29950,[29950],1,True
1010692070,27314,[27314],1,True
1001602073,4856,[4856],1,True
1014242074,23065,[23065],1,True
1003862074,49424,[49424],1,True
1003722074,43289,"[43299, 43289]",2,True
1019322076,11356,[11356],1,True
1016532076,56123,"[56123, 56127]",2,True
1003872076,20196,[20196],1,True
1010012078,42635,[42635],1,True
1003722079,37102,[37102],1,True
1009082080,4147,[4147],1,True
1011792081,42705,[42705],1,True
1014782081,32248,"[32248, 32252]",2,True
1003592082,44636,[22086],1,False
1012682082,11313,[11313],1,True
1003672083,28568,"[28567, 28568]",2,True
1010452086,22542,[22542],1,True
1016762086,11313,[11313],1,True
1017682086,46572,[46572],1,True
1003862087,23894,[23894],1,True
1003982089,37094,[37094],1,True
1012492092,28648,[28648],1,True
1001972093,56293,[56293],1,True
1000982094,6708,"[6705, 6708]",2,True
1001602095,56377,[56377],1,True
1003592096,42201,[42201],1,True
1004032096,44068,[44068],1,True
1004632099,29764,"[29764, 29763]",2,True
1002792101,22502,[22502],1,True
1004632102,412,[412],1,True
1003742102,46330,"[46374, 46330]",2,True
1004632104,22122,[22122],1,True
1002792104,53857,"[53857, 53861]",2,True
1003592105,13271,[13271],1,True
1001002107,11771,[11771],1,True
1003742107,41378,[41335],1,False
1013682108,54411,[54411],1,True
1003522109,56288,[56288],1,True
1015192112,7249,[7249],1,True
1002792114,25346,[25346],1,True
1014752116,26919,[26919],1,True
1006902116,37005,"[37031, 37005, 37003]",3,True
1013132117,20441,[20441],1,True
1002792118,46860,[46962],1,False
1002792119,33814,[33814],1,True
1016262120,3664,[3664],1,True
1008692121,17002,"[17002, 17004]",2,True
1012602121,51485,[51485],1,True
1002792122,40717,[40717],1,True
1003592123,49424,[49424],1,True
1003742124,35170,[35170],1,True
1013132125,26919,[56249],1,False
1010872125,43139,[43139],1,True
1019742126,29695,"[29695, 29730]",2,True
1003522126,36958,"[36950, 36958]",2,True
1002792126,17132,[17132],1,True
1015412127,57072,[57072],1,True
1010392128,30673,[30673],1,True
1016852128,20196,"[20196, 20179]",2,True
1013132128,3284,[3284],1,True
1017842128,23633,[23633],1,True
1002792130,37187,[37187],1,True
1005022132,8904,[8904],1,True
1016852133,20196,"[20179, 20196]",2,True
1002792134,54263,"[54263, 54262]",2,True
1002792135,25346,"[25346, 25349]",2,True
1008382135,495,"[498, 495]",2,True
1003742135,52402,[52402],1,True
1016852137,20196,"[20196, 20179]",2,True
1009652138,56422,[56422],1,True
1008032138,3586,"[3586, 3587]",2,True
1013682138,36866,[36866],1,True
1011332140,28477,"[28477, 28491, 28475]",3,True
1008762140,14224,[14240],1,False
1002792141,40359,[40359],1,True
1012602141,44904,[44904],1,True
1011792142,3290,[3290],1,True
1008702143,9886,[9886],1,True
1018252144,1991,[1991],1,True
1016242144,27279,[27279],1,True
1002792145,8706,[8706],1,True
1003742146,18662,"[18664, 18662]",2,True
1009392146,25783,[25783],1,True
1002792146,22532,[22532],1,True
1002792148,23045,"[23045, 22987]",2,True
1004192148,56224,"[40594, 40591]",2,False
1012602149,7921,"[7921, 7920]",2,True
1013682149,5330,[5330],1,True
1012492150,13610,[13620],1,False
1002792150,56045,[56045],1,True
1002792151,8706,[8706],1,True
1010392151,42651,[42651],1,True
1006312153,46221,[46221],1,True
1006752153,41531,"[41528, 41531]",2,True
1007882154,9088,"[9087, 9088]",2,True
1009652154,22542,[22542],1,True
1008692154,19473,[19473],1,True
1013212157,21635,[21617],1,False
1002792157,9846,"[9846, 9833]",2,True
1016362158,27570,[27570],1,True
1004072159,42895,[42895],1,True
1002792163,47965,"[47960, 47951, 47965, 47952]",4,True
1012682164,25965,[25965],1,True
1005022164,51793,[51793],1,True
1004032165,10820,"[5651, 34640]",2,False
1002792165,46008,"[46075, 46050]",2,False
1012602165,33436,[33436],1,True
1002792166,33733,[33733],1,True
1017242169,49515,[49515],1,True
1003792170,15268,[15268],1,True
1011282171,12385,[12385],1,True
1012602172,4309,[4309],1,True
1017762172,47300,"[47300, 47305]",2,True
1003742174,26329,"[26329, 26298]",2,True
1010392175,41528,"[41528, 41531]",2,True
1008382175,911,[911],1,True
1008762176,25346,"[25343, 25346, 25344]",3,True
1008762177,13589,[13589],1,True
1011912177,46659,[46659],1,True
1001592178,36075,[36075],1,True
1012602178,14306,[14306],1,True
1014052179,36802,[36802],1,True
1017242179,31791,[31791],1,True
1012682179,5270,[5270],1,True
1001592180,40986,[40986],1,True
1002792180,36958,"[36958, 36950]",2,True
1012602183,25478,"[25478, 25489, 25499]",3,True
1017242185,54782,[54782],1,True
1002792186,36078,"[36078, 36074]",2,True
1008692187,21816,[21816],1,True
1009602189,21816,"[21816, 21814]",2,True
1014052190,37342,"[37342, 37300]",2,True
1012492193,51096,[51096],1,True
1002792194,44431,[44431],1,True
1004672197,47543,[47543],1,True
1014152197,15378,[15378],1,True
1016852197,8227,[8227],1,True
1002792197,426,"[426, 417]",2,True
1009482198,47401,[47401],1,True
1003822198,23053,[23053],1,True
1014152200,13621,[13621],1,True
1003822200,4875,[4875],1,True
1001602200,36075,[36075],1,True
1016262201,47629,[47629],1,True
1002792201,2778,[2778],1,True
1010662202,3977,[4030],1,False
1002792203,22552,[22552],1,True
1008762205,53433,[53433],1,True
1003892206,32727,[32727],1,True
1003742206,9905,[9905],1,True
1010082207,49545,[49545],1,True
1009652207,4193,"[4192, 4193]",2,True
1008342207,25543,"[25543, 25521]",2,True
1004882207,2765,[2765],1,True
1015452208,39612,"[39612, 39613]",2,True
1002792209,1558,[1558],1,True
1008662211,13581,[13589],1,False
1002792212,22542,[22542],1,True
1019212212,51637,[51637],1,True
1002792213,14224,"[14190, 14224]",2,True
1003822213,11313,[11313],1,True
1004022214,15268,[15268],1,True
1002792217,13870,[13870],1,True
1015412217,45986,[45986],1,True
1004682218,30967,[30967],1,True
1017172218,36899,[36899],1,True
1003822219,6999,"[7002, 6999, 6974]",3,True
1019962220,11705,"[11706, 11705]",2,True
1011792221,43318,"[43318, 25377]",2,True
1002792222,49565,[49565],1,True
1002792223,33436,[54714],1,False
1002792224,53857,[53857],1,True
1002792225,36958,"[36950, 36958]",2,True
1004022227,1251,[1251],1,True
1012412228,22990,[22990],1,True
1002792229,55643,[10717],1,False
1004882229,13581,[13581],1,True
1009602229,37358,[37358],1,True
1000992230,22943,"[22943, 22944]",2,True
1002792232,36932,[36932],1,True
1001592234,36940,[36940],1,True
1013422237,37551,[37551],1,True
1012612238,22892,[22892],1,True
1010662239,37102,[37102],1,True
1010902240,30673,[30673],1,True
1009652241,18754,[18754],1,True
1011692241,29600,"[29600, 49554]",2,True
1015412242,39609,"[39609, 39607]",2,True
1006902244,54248,[54248],1,True
1002572244,5535,"[5535, 5460]",2,True
1003502244,3004,[3004],1,True
1003822245,4192,"[4192, 4193]",2,True
1004892246,14394,[14394],1,True
1000972246,17002,[17002],1,True
1009752249,23425,[23425],1,True
1016992249,56297,"[56297, 56312]",2,True
1004892251,53922,"[53909, 53905]",2,False
1002992251,49565,[9456],1,False
1018762251,30985,"[30985, 30989]",2,True
1002792252,42575,[42575],1,True
1016532253,48016,[48016],1,True
1017682254,15171,[15171],1,True
1002792254,1627,[1627],1,True
1004772254,43285,[43285],1,True
1016852254,21188,[21188],1,True
1011792254,29666,[29666],1,True
1004542256,10640,"[10640, 10618, 10641]",3,True
1003822256,20264,[20264],1,True
1003742256,47201,[47201],1,True
1002792257,23889,[23889],1,True
1004892259,30870,"[30870, 30814]",2,True
1001602260,44532,[51630],1,False
1013652261,10197,[10197],1,True
1002792261,46008,"[46050, 45993, 46008]",3,True
1008702261,53021,[np.int64(52971)],1,False
1002992264,8423,[8423],1,True
1009472266,48352,[48352],1,True
1004022267,37102,[37102],1,True
1016852269,21188,[21188],1,True
1004882269,34571,[34571],1,True
1002992269,9456,[9456],1,True
1017332271,26978,"[26982, 26978]",2,True
1011262271,10618,"[10640, 10618, 10639]",3,True
1002992271,14347,"[14355, 14313, 14348]",3,False
1011792271,43042,[43042],1,True
1012682272,23894,[23894],1,True
1008762273,22990,"[23093, 22990]",2,True
1004772273,43285,[43285],1,True
1002792274,37187,"[37183, 37187]",2,True
1008952275,8689,[33553],1,False
1002792276,46898,[46898],1,True
1009652277,55897,[55897],1,True
1002042278,49454,[49480],1,False
1009002278,25346,"[25346, 25344]",2,True
1009392279,40359,[40359],1,True
1004402279,6965,[6965],1,True
1015412279,34666,[34666],1,True
1003752281,44457,"[44377, 44457]",2,True
1014232281,55870,[55870],1,True
1002792283,14224,"[14240, 14224]",2,True
1011332283,9705,[9705],1,True
1002792285,46259,"[46261, 46400]",2,False
1004722285,418,[418],1,True
1002792288,425,[425],1,True
1009722288,42627,"[42627, 42717]",2,True
1013932289,44680,[44680],1,True
1002792289,55280,"[55275, 55280, 55269, 55277]",4,True
1009882290,36940,[36940],1,True
1002792290,42478,"[42478, 42502]",2,True
1002792291,21041,[21041],1,True
1009882292,31674,[31674],1,True
1016852292,55298,"[55294, 55298]",2,True
1003822294,13731,[13731],1,True
1009882295,9304,[9304],1,True
1002792297,22542,"[22542, 22554]",2,True
1005402298,13651,[13651],1,True
1009602298,21617,[21617],1,True
1010662300,22967,[22967],1,True
1011792300,43045,[43045],1,True
1007822301,39725,[39725],1,True
1008502301,18387,[18387],1,True
1017332301,49531,[49531],1,True
1004032302,19562,[19562],1,True
1001762302,32744,[32744],1,True
1013462304,7820,[3476],1,False
1008712304,10102,[10102],1,True
1008702304,21041,[21041],1,True
1010662304,29482,[29482],1,True
1004022305,37102,[37102],1,True
1002792306,27134,"[27130, 27134]",2,True
1010662306,38225,[38225],1,True
1014062306,15757,[15762],1,False
1016312307,45885,"[45885, 22542]",2,True
1012682307,44081,[44081],1,True
1002792307,28648,[28648],1,True
1010192308,44377,"[44377, 44334]",2,True
1009882311,13674,"[13711, 13674]",2,True
1014252311,47584,"[47584, 3211]",2,True
1014752312,19473,[19473],1,True
1004022312,52402,[52402],1,True
1004022313,20196,"[20208, 20196]",2,True
1012192313,41259,"[41259, 41256]",2,True
1004892314,51399,"[51399, 51385]",2,True
1009802314,56247,[56247],1,True
1010122315,35162,[35162],1,True
1002792315,10790,[10790],1,True
1002792316,36234,[36234],1,True
1008502316,10102,[10102],1,True
1003972317,39843,[39843],1,True
1004042317,49435,[32064],1,False
1003742317,47201,[46135],1,False
1004112318,45883,[45883],1,True
1004882318,26919,[26919],1,True
1002792318,53922,"[53909, 53928, 53922]",3,True
1010002319,8729,[8729],1,True
1004112321,358,"[358, 362, 356]",3,True
1004892321,33859,[33859],1,True
1002572321,5716,"[7298, 7296]",2,False
1002792321,8338,[5994],1,False
1002792322,53738,[41594],1,False
1003272322,8939,"[45347, 45185]",2,False
1012682322,37623,[37623],1,True
1017502323,42651,[42651],1,True
1003822323,56676,[56676],1,True
1002792323,55280,"[55280, 55275]",2,True
1019262324,46884,"[46884, 46870, 46868]",3,True
1002792326,13589,[13589],1,True
1011332327,5636,[5636],1,True
1003972327,29530,[29530],1,True
1010872327,41035,[41009],1,False
1017592328,25473,[25473],1,True
1004892328,12981,"[12981, 12979]",2,True
1019332328,19923,"[19848, 19923]",2,True
1003742329,14224,[14224],1,True
1002792330,55923,"[55923, 55884]",2,True
1003822331,50911,[50930],1,False
1002792331,55134,[55134],1,True
1008762332,10102,[10102],1,True
1017092334,4328,[4328],1,True
1007822335,22990,[46221],1,False
1004882338,4147,"[4147, 4143]",2,True
1002792338,9051,[9051],1,True
1019332339,19923,"[19848, 19923]",2,True
1009602340,5083,[5083],1,True
1011262341,10640,"[10640, 10618]",2,True
1003742341,35844,[35844],1,True
1010712341,37342,"[37342, 37336, 37300]",3,True
1007822343,56212,[56212],1,True
1013042343,43042,[43042],1,True
1000712343,46469,[46469],1,True
1000712344,46469,"[46469, 46466]",2,True
1009512345,25802,[25802],1,True
1012572346,25775,[25775],1,True
1004112347,13621,[13621],1,True
1008762349,13581,[13581],1,True
1006552349,15768,[15768],1,True
1003742349,3845,[3845],1,True
1004042351,10475,[10475],1,True
1002962351,47275,[47275],1,True
1013532351,39715,[39715],1,True
1016852351,4039,[4039],1,True
1002962352,42490,[42490],1,True
1002792352,25407,[40717],1,False
1002962353,43299,"[43285, 43299]",2,True
1004022354,49779,[49779],1,True
1004022355,3007,[3007],1,True
1010712355,7166,"[7166, 5647]",2,True
1004882355,15155,[15155],1,True
1015112355,32752,[32752],1,True
1017412356,37096,"[37096, 37102]",2,True
1013462357,20195,[20195],1,True
1004042357,1569,[1569],1,True
1008702357,21816,"[21816, 2221]",2,True
1007822359,31662,[31662],1,True
1001602361,19804,[19804],1,True
1004882361,15515,"[15515, 15428]",2,True
1003732361,54418,[54418],1,True
1003972361,36913,[36913],1,True
1016852363,4039,[4039],1,True
1001602363,4875,[4875],1,True
1011492364,22409,[22409],1,True
1004882364,1130,[1130],1,True
1007212365,15757,[15762],1,False
1004882365,35987,[35987],1,True
1009392366,15515,[15428],1,False
1002232368,31063,[31063],1,True
1003972369,23633,[23633],1,True
1002232370,34985,"[34985, 34989]",2,True
1003742370,37289,"[37289, 37262]",2,True
1001602371,56377,[56377],1,True
1004892371,13589,[13589],1,True
1008502371,495,"[495, 498]",2,True
1016852372,5175,[5175],1,True
1001602372,27570,[27570],1,True
1003342373,35840,[35840],1,True
1001602375,11313,[11313],1,True
1008692376,50977,[50977],1,True
1008762377,56378,[56378],1,True
1004892377,29444,[29444],1,True
1012412377,43042,[43042],1,True
1004042377,8689,"[33572, 33524]",2,False
1009602378,16653,[16653],1,True
1005402379,28565,[28565],1,True
1004042380,41881,[41881],1,True
1003162380,21022,[21022],1,True
1004892381,54388,[54388],1,True
1003742382,22122,[22122],1,True
1018762382,20264,[20264],1,True
1013042385,43042,[43042],1,True
1013042390,43042,[43042],1,True
1017352391,49460,"[49460, 49477, 49422]",3,True
1010432392,36950,"[36950, 36958]",2,True
1015592393,47235,"[47252, 47235]",2,True
1000982393,22943,"[22943, 22944]",2,True
1012412395,7921,[7921],1,True
1019052397,7956,[7963],1,False
1012842397,40649,"[40675, 40649]",2,True
1011122399,40815,[26430],1,False
1016852399,23692,[23692],1,True
1013462400,5463,[5463],1,True
1016362401,44948,"[44948, 44944]",2,True
1003732403,9304,[9304],1,True
1009412404,13613,[13613],1,True
1003972405,7443,[7443],1,True
1003602406,8689,[8689],1,True
1012612407,10934,[10934],1,True
1008922410,29465,[29465],1,True
1004572410,21551,[21551],1,True
1013652413,37187,[37187],1,True
1012622414,10427,"[10431, 10430]",2,False
1001002415,42266,[42266],1,True
1012612416,25500,[25500],1,True
1012842417,11842,[11842],1,True
1003962419,3805,[3805],1,True
1004892420,27134,"[27134, 27130]",2,True
1008762421,425,"[425, 434]",2,True
1008742421,22456,"[22456, 22458]",2,True
1008742423,10102,"[10102, 10098]",2,True
1010342424,11202,[11202],1,True
1012102427,47515,[47515],1,True
1008762427,1251,[1251],1,True
1012982427,55387,[55387],1,True
1012622427,10427,"[10426, 10431]",2,False
1012412428,13739,[13739],1,True
1010692431,27570,[27570],1,True
1009602431,26351,[26351],1,True
1005312433,51485,[51485],1,True
1005312435,1955,[40559],1,False
1009002436,50977,[50977],1,True
1011912436,6708,"[6708, 6710]",2,True
1016522437,22906,[22906],1,True
1003632438,42717,[42707],1,False
1008022439,11863,[11863],1,True
1011712440,56278,"[56334, 56278, 56339]",3,True
1004892440,52882,[52882],1,True
1012612441,1795,[1795],1,True
1008742443,13731,"[13731, 13734]",2,True
1005592444,46659,[46659],1,True
1005032445,23458,"[23461, 23529]",2,False
1008572445,42545,[42545],1,True
1008762446,1955,[40559],1,False
1015932451,4613,"[4613, 4644]",2,True
1017062454,45769,[45769],1,True
1001592455,43045,[43045],1,True
1015492457,44424,"[44423, 44431, 44436]",3,False
1017062458,35160,[35160],1,True
1012162461,31880,[31880],1,True
1012162463,5912,"[5912, 5911]",2,True
1017062465,25965,[25965],1,True
1019892465,36492,[36492],1,True
1001602466,4147,[4147],1,True
1005052466,21617,"[21629, 21617]",2,True
1001602467,25965,[3259],1,False
1008542468,43355,"[43355, 43377]",2,True
1004882468,7443,[7443],1,True
1012612468,26529,[26529],1,True
1002552469,10645,[57131],1,False
1009482471,32380,[32380],1,True
1001602474,43045,[43045],1,True
1016522475,56378,[56378],1,True
1017592476,19775,[19775],1,True
1001602477,21160,[21160],1,True
1003632477,5488,[5488],1,True
1005032477,44982,[44260],1,False
1001602480,43045,[43045],1,True
1001602481,44636,[44636],1,True
1009092483,19155,"[19155, 29016]",2,True
1016852483,56123,"[56123, 56084]",2,True
1012612485,44752,"[44752, 20237, 7677]",3,True
1017772485,45993,"[46050, 45993, 46075]",3,True
1016852486,56123,[56123],1,True
1008542487,1786,"[1786, 1788]",2,True
1003792487,29479,[29479],1,True
1008742488,50977,[50977],1,True
1010342488,41378,"[41378, 41335]",2,True
1009092489,44066,[44066],1,True
1005032489,25543,[25543],1,True
1012102489,15917,[15917],1,True
1010672493,14756,"[14756, 48988]",2,True
1008762493,40630,[40629],1,False
1011732493,22967,[22967],1,True
1005032494,47627,[47627],1,True
1012612495,38204,[38204],1,True
1013712499,41531,[41531],1,True
1005402500,39670,[39670],1,True
1009092500,35240,[35240],1,True
1002672502,2778,[2778],1,True
1008222502,18662,"[18662, 18648]",2,True
1001592502,29485,"[29485, 29481]",2,True
1003792502,3805,[3805],1,True
1013212503,1847,"[1847, 1792]",2,True
1001602503,425,"[425, 47275]",2,True
1012612504,54786,[54786],1,True
1001592504,45885,[45885],1,True
1014722505,51485,[51485],1,True
1004882505,4432,[50997],1,False
1015272506,49718,[49718],1,True
1010142507,30991,"[30991, 30942]",2,True
1017592508,42152,[42152],1,True
1012412508,4709,[4709],1,True
1007992510,879,[879],1,True
1017322510,36940,[36940],1,True
1019332512,10814,[10814],1,True
1003962512,29385,[29385],1,True
1004882513,29465,[29465],1,True
1013652514,45885,"[45885, 2854]",2,True
1008742515,22542,"[22542, 22532]",2,True
1017352518,412,[412],1,True
1012622521,56670,"[56673, 56670]",2,True
1018422523,4978,[4978],1,True
1012622527,7157,[7157],1,True
1017682529,56116,"[56116, 56052, 56152]",3,True
1008222532,41861,[41867],1,False
1012482532,46884,"[46928, 46884]",2,True
1012612534,5089,"[5090, 5089]",2,True
1017022534,54417,"[54417, 54409, 54402]",3,True
1004882535,9886,[9886],1,True
1010122535,56318,[56318],1,True
1019172536,14343,[14343],1,True
1000982537,29472,[29472],1,True
1004882539,30870,[30870],1,True
1018592540,54262,[54262],1,True
1004882540,10102,"[10102, 10097]",2,True
1017352541,44436,"[44436, 44423]",2,True
1004882542,1955,[40559],1,False
1014172542,7151,[7155],1,False
1000982542,22728,[22728],1,True
1015492544,46659,[46659],1,True
1010632545,31803,[31803],1,True
1010872547,15757,[15762],1,False
1014052548,39715,[39715],1,True
1008922550,49588,[49588],1,True
1016512550,1982,[1982],1,True
1003692550,37094,[37094],1,True
1002202552,47015,[47015],1,True
1016362553,46597,"[46597, 46576, 46611]",3,True
1003402553,8939,[8939],1,True
1008742553,21041,[21041],1,True
1001912554,10226,[10226],1,True
1019812554,9088,"[9088, 9096]",2,True
1014942554,52311,[52311],1,True
1012462555,54700,[54700],1,True
1016852559,18015,[18015],1,True
1003792560,46330,"[46330, 46374]",2,True
1008512561,25742,"[25742, 25746]",2,True
1003322561,56478,"[56478, 56450]",2,True
1010002561,54700,[54700],1,True
1013212562,28772,[28772],1,True
1007462563,30860,[30860],1,True
1009412563,51096,[51096],1,True
1002202564,8904,[8904],1,True
1016852565,18015,[18015],1,True
1017762565,29727,"[29727, 29676]",2,True
1009702566,29482,[29482],1,True
1009662567,42155,[42155],1,True
1011752567,13581,[13581],1,True
1014942568,49374,[49374],1,True
1003552569,37092,[37092],1,True
1012622569,43300,[43300],1,True
1008742570,37456,[37456],1,True
1004112570,10197,[10197],1,True
1003702572,23545,"[23545, 23567]",2,True
1008552572,32521,[32521],1,True
1004882572,32137,[32137],1,True
1011752572,17132,[17132],1,True
1012602574,29153,"[29153, 29154]",2,True
1009092575,35767,[35767],1,True
1016382576,35521,[35521],1,True
1008702577,21041,[21041],1,True
